18,13
18,15
18,15
20,15
20,16
20,16
19,16
19,16
19,17
19,17
20,17
20,18
20,18
20,18
20,18
20,18
20,18
20,19
21,19
21,19
20,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,20
21,20
22,20
21,20
21,20
21,20
21,19
21,19
22,20
21,19
21,20
21,19
22,19
22,20
21,20
21,20
21,20
21,20
21,20
21,20
21,20
21,20
21,20
22,20
21,19
21,19
22,19
22,20
22,20
22,20
22,20
22,20
22,20
22,19
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,21
22,20
22,21
22,21
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,20
23,20
23,21
23,21
23,20
23,21
23,20
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,22
23,22
23,21
23,21
23,21
23,21
23,21
23,21
23,22
23,21
23,21
23,21
23,21
23,21
23,20
23,21
23,20
23,20
23,21
23,21
23,21
23,21
23,21
23,20
23,20
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
23,21
